1.88351e-05, 0, 0, -nan, -nan
0.00340033, 0, 0, 0, 0
0.0067234, 0, 0, 0, 0
0.0100574, 0, 0, 0, 0
0.0133872, 0, 0, 0, 0
0.0167217, 0, 0, 0, 0
0.0200543, 0, 0, 0, 0
0.0233908, 0, 0, 0, 0
0.0267217, 0, 0, 0, 0
0.030055, 0, 0, 0, 0
0.0333879, 0, 0, 0, 0
0.0367217, 0, 0, 0, 0
0.0400541, 0, 0, 0, 0
0.0433877, 0, 0, 0, 0
0.0467203, 0, 0, 0, 0
0.0500543, 0, 0, 0, 0
0.0533876, 0, 0, 0, 0
0.0567205, 0, 0, 0, 0
0.060055, 0, 0, 0, 0
0.0633876, 0, 0, 0, 0
0.0667279, 0, 0, 0, 0
0.0700555, 0, 0, 0, 0
0.0733879, 0, 0, 0, 0
0.0767207, 0, 0, 0, 0
0.0800538, 0, 0, 0, 0
0.0833874, 0, 0, 0, 0
0.0867209, 0, 0, 0, 0
0.0900543, 0, 0, 0, 0
0.0933876, 0, 0, 0, 0
0.0967205, 0, 0, 0, 0
0.100054, 0, 0, 0, 0
0.10341, 0, 0, 0, 0
0.106744, 0, 0, 0, 0
0.110077, 0, 0, 0, 0
0.11341, 0, 0, 0, 0
0.116744, 0, 0, 0, 0
0.120077, 0, 0, 0, 0
0.12341, 0, 0, 0, 0
0.126744, 0, 0, 0, 0
0.130077, 0, 0, 0, 0
0.13341, 0, 0, 0, 0
0.136744, 0, 0, 0, 0
0.140077, 0, 0, 0, 0
0.143411, 0, 0, 0, 0
0.146744, 0, 0, 0, 0
0.150077, 0, 0, 0, 0
0.153411, 0, 0, 0, 0
0.156744, 0, 0, 0, 0
0.160077, 0, 0, 0, 0
0.163411, 0, 0, 0, 0
0.166744, 0, 0, 0, 0
0.170078, 0, 0, 0, 0
0.173411, 0, 0, 0, 0
0.176744, 0, 0, 0, 0
0.180077, 0, 0, 0, 0
0.183411, 0, 0, 0, 0
0.186744, 0, 0, 0, 0
0.190078, 0, 0, 0, 0
0.193411, 0, 0, 0, 0
0.196744, 0, 0, 0, 0
0.200058, 0, 0, 0, 0
0.203861, 0, 0, 0, 0
0.206733, 0, 0, 0, 0
0.210064, 0, 0, 0, 0
0.213409, 0, 0, 0, 0
0.216731, 0, 0, 0, 0
0.22006, 0, 0, 0, 0
0.223429, 0, 0, 0, 0
0.226764, 0, 0, 0, 0
0.230098, 0, 0, 0, 0
0.233409, 0, 0, 0, 0
0.236729, 0, 0, 0, 0
0.240062, 0, 0, 0, 0
0.243395, 0, 0, 0, 0
0.246728, 0, 0, 0, 0
0.250065, 0, 0, 0, 0
0.253395, 0, 0, 0, 0
0.256733, 0, 0, 0, 0
0.260062, 0, 0, 0, 0
0.263398, 0, 0, 0, 0
0.266728, 0, 0, 0, 0
0.270062, 0, 0, 0, 0
0.273397, 0, 0, 0, 0
0.276729, 0, 0, 0, 0
0.280062, 0, 0, 0, 0
0.283396, 0, 0, 0, 0
0.286728, 0, 0, 0, 0
0.290068, 0, 0, 0, 0
0.293395, 0, 0, 0, 0
0.296732, 0, 0, 0, 0
0.300061, 0, 0, 0, 0
0.303395, 0, 0, 0, 0
0.306727, 0, 0, 0, 0
0.310062, 0, 0, 0, 0
0.313395, 0, 0, 0, 0
0.316729, 0, 0, 0, 0
0.320062, 0, 0, 0, 0
0.323397, 0, 0, 0, 0
0.326729, 0, 0, 0, 0
0.330062, 0, 0, 0, 0
0.333396, 0, 0, 0, 0
0.336728, 0, 0, 0, 0
0.340062, 0, 0, 0, 0
0.343394, 0, 0, 0, 0
0.346729, 0, 0, 0, 0
0.350062, 0, 0, 0, 0
0.353395, 0, 0, 0, 0
0.35673, 0, 0, 0, 0
0.360063, 0, 0, 0, 0
0.363395, 0, 0, 0, 0
0.366727, 0, 0, 0, 0
0.370062, 0, 0, 0, 0
0.373395, 0, 0, 0, 0
0.376728, 0, 0, 0, 0
0.380061, 0, 0, 0, 0
0.383395, 0, 0, 0, 0
0.386729, 0, 0, 0, 0
0.390064, 0, 0, 0, 0
0.393395, 0, 0, 0, 0
0.396731, 0, 0, 0, 0
0.400062, 0, 0, 0, 0
0.403395, 0, 0, 0, 0
0.406728, 0, 0, 0, 0
0.410063, 0, 0, 0, 0
0.413396, 0, 0, 0, 0
0.41673, 0, 0, 0, 0
0.420061, 0, 0, 0, 0
0.423444, 0, 0, 0, 0
0.426732, 0, 0, 0, 0
0.430063, 0, 0, 0, 0
0.433396, 0, 0, 0, 0
0.436731, 0, 0, 0, 0
0.440062, 0, 0, 0, 0
0.443397, 0, 0, 0, 0
0.446728, 0, 0, 0, 0
0.450062, 0, 0, 0, 0
0.453451, 0, 0, 0, 0
0.456734, 0, 0, 0, 0
0.460063, 0, 0, 0, 0
0.4634, 0, 0, 0, 0
0.466728, 0, 0, 0, 0
0.470062, 0, 0, 0, 0
0.473395, 0, 0, 0, 0
0.476728, 0, 0, 0, 0
0.480061, 0, 0, 0, 0
0.483397, 0, 0, 0, 0
0.486728, 0, 0, 0, 0
0.490063, 0, 0, 0, 0
0.493396, 0, 0, 0, 0
0.496732, 0, 0, 0, 0
0.500061, 0, 0, 0, 0
0.503398, 0, 0, 0, 0
0.506728, 0, 0, 0, 0
0.510064, 0, 0, 0, 0
0.513394, 0, 0, 0, 0
0.516728, 0, 0, 0, 0
0.520095, 0, 0, 0, 0
0.523548, 0, 0, 0, 0
0.526731, 0, 0, 0, 0
0.530062, 0, 0, 0, 0
0.533395, 0, 0, 0, 0
0.536727, 0, 0, 0, 0
0.540061, 0, 0, 0, 0
0.543394, 0, 0, 0, 0
0.546728, 0, 0, 0, 0
0.550062, 0, 0, 0, 0
0.553394, 0, 0, 0, 0
0.556729, 0, 0, 0, 0
0.560061, 0, 0, 0, 0
0.563395, 0, 0, 0, 0
0.566728, 0, 0, 0, 0
0.570061, 0, 0, 0, 0
0.573395, 0, 0, 0, 0
0.576728, 0, 0, 0, 0
0.58006, 0, 0, 0, 0
0.583395, 0, 0, 0, 0
0.586726, 0, 0, 0, 0
0.590227, 0, 0, 0, 0
0.593395, 0, 0, 0, 0
