3.12328e-05, 0, 0, -nan, -nan
0.00341129, 0, 0, 0, 0
0.00673127, 0, 0, 0, 0
0.010066, 0, 0, 0, 0
0.0133989, 0, 0, 0, 0
0.0167341, 0, 0, 0, 0
0.0200634, 0, 0, 0, 0
0.023401, 0, 0, 0, 0
0.0267327, 0, 0, 0, 0
0.0300691, 0, 0, 0, 0
0.0334039, 0, 0, 0, 0
0.0367329, 0, 0, 0, 0
0.0400703, 0, 0, 0, 0
0.043401, 0, 0, 0, 0
0.0467374, 0, 0, 0, 0
0.05007, 0, 0, 0, 0
0.0534015, 0, 0, 0, 0
0.0567367, 0, 0, 0, 0
0.060066, 0, 0, 0, 0
0.0634036, 0, 0, 0, 0
0.0667341, 0, 0, 0, 0
0.0700693, 0, 0, 0, 0
0.0733993, 0, 0, 0, 0
0.0767291, 0, 0, 0, 0
0.0800602, 0, 0, 0, 0
0.0833931, 0, 0, 0, 0
0.0867264, 0, 0, 0, 0
0.0900598, 0, 0, 0, 0
0.0933943, 0, 0, 0, 0
0.0967224, 0, 0, 0, 0
0.100052, 0, 0, 0, 0
0.103386, 0, 0, 0, 0
0.106742, 0, 0, 0, 0
0.110069, 0, 0, 0, 0
0.113409, 0, 0, 0, 0
0.116742, 0, 0, 0, 0
0.120075, 0, 0, 0, 0
0.123408, 0, 0, 0, 0
0.126735, 0, 0, 0, 0
0.130075, 0, 0, 0, 0
0.133408, 0, 0, 0, 0
0.136741, 0, 0, 0, 0
0.140075, 0, 0, 0, 0
0.143408, 0, 0, 0, 0
0.146742, 0, 0, 0, 0
0.150075, 0, 0, 0, 0
0.153409, 0, 0, 0, 0
0.156742, 0, 0, 0, 0
0.160075, 0, 0, 0, 0
0.163409, 0, 0, 0, 0
0.166742, 0, 0, 0, 0
0.170075, 0, 0, 0, 0
0.173409, 0, 0, 0, 0
0.176735, 0, 0, 0, 0
0.180076, 0, 0, 0, 0
0.183409, 0, 0, 0, 0
0.186742, 0, 0, 0, 0
0.190075, 0, 0, 0, 0
0.193408, 0, 0, 0, 0
0.19673, 0, 0, 0, 0
0.200065, 0, 0, 0, 0
0.203411, 0, 0, 0, 0
0.206741, 0, 0, 0, 0
0.210058, 0, 0, 0, 0
0.213409, 0, 0, 0, 0
0.216733, 0, 0, 0, 0
0.220062, 0, 0, 0, 0
0.223394, 0, 0, 0, 0
0.226735, 0, 0, 0, 0
0.230082, 0, 0, 0, 0
0.233403, 0, 0, 0, 0
0.23673, 0, 0, 0, 0
0.240061, 0, 0, 0, 0
0.243395, 0, 0, 0, 0
0.246728, 0, 0, 0, 0
0.250063, 0, 0, 0, 0
0.253395, 0, 0, 0, 0
0.256727, 0, 0, 0, 0
0.26006, 0, 0, 0, 0
0.263395, 0, 0, 0, 0
0.266727, 0, 0, 0, 0
0.270061, 0, 0, 0, 0
0.273395, 0, 0, 0, 0
0.276728, 0, 0, 0, 0
0.280061, 0, 0, 0, 0
0.283394, 0, 0, 0, 0
0.286728, 0, 0, 0, 0
0.290061, 0, 0, 0, 0
